RUN,GRID,NWUMPUS,NPITS,NGOLD,ENV,OUTCOME,REASON,SUICIDEFLAG
10580,15x15,2,12,3,Dynamic,LOST,WUMPUS,False
10581,16x16,2,12,3,Dynamic,LOST,PIT,False
10582,17x17,2,12,3,Dynamic,WON,-,False
10583,18x18,2,12,3,Dynamic,LOST,WUMPUS,False
10584,19x19,2,12,3,Dynamic,LOST,WUMPUS,False
10585,6x6,1,13,3,Dynamic,LOST,PIT,True
10586,7x7,1,13,3,Dynamic,LOST,WUMPUS,False
10587,8x8,1,13,3,Dynamic,LOST,PIT,False
10588,9x9,1,13,3,Dynamic,LOST,PIT,False
10589,10x10,1,13,3,Dynamic,LOST,PIT,False
10590,11x11,1,13,3,Dynamic,LOST,WUMPUS,False
10591,12x12,1,13,3,Dynamic,LOST,WUMPUS,False
10592,13x13,1,13,3,Dynamic,LOST,WUMPUS,False
10593,14x14,1,13,3,Dynamic,LOST,WUMPUS,False
10594,15x15,1,13,3,Dynamic,LOST,WUMPUS,False
10595,16x16,1,13,3,Dynamic,LOST,PIT,False
10596,17x17,1,13,3,Dynamic,LOST,WUMPUS,False
10597,18x18,1,13,3,Dynamic,LOST,PIT,False
10598,19x19,1,13,3,Dynamic,LOST,PIT,False
10599,6x6,1,13,3,Dynamic,LOST,PIT,True
10600,7x7,1,13,3,Dynamic,LOST,WUMPUS,True
10601,8x8,1,13,3,Dynamic,LOST,PIT,False
10602,9x9,1,13,3,Dynamic,LOST,WUMPUS,False
10603,10x10,1,13,3,Dynamic,WON,-,False
10604,11x11,1,13,3,Dynamic,LOST,WUMPUS,False
10605,12x12,1,13,3,Dynamic,WON,-,False
10606,13x13,1,13,3,Dynamic,LOST,WUMPUS,False
10607,14x14,1,13,3,Dynamic,LOST,WUMPUS,False
10608,15x15,1,13,3,Dynamic,LOST,WUMPUS,False
10609,16x16,1,13,3,Dynamic,LOST,WUMPUS,False
10610,17x17,1,13,3,Dynamic,WON,-,False
10611,18x18,1,13,3,Dynamic,LOST,WUMPUS,False
10612,19x19,1,13,3,Dynamic,LOST,WUMPUS,False
10613,6x6,1,13,3,Dynamic,LOST,WUMPUS,True
10614,7x7,1,13,3,Dynamic,LOST,PIT,False
10615,8x8,1,13,3,Dynamic,LOST,WUMPUS,False
10616,9x9,1,13,3,Dynamic,LOST,WUMPUS,False
10617,10x10,1,13,3,Dynamic,WON,-,False
10618,11x11,1,13,3,Dynamic,WON,-,False
10619,12x12,1,13,3,Dynamic,LOST,WUMPUS,False
10620,13x13,1,13,3,Dynamic,WON,-,False
10621,14x14,1,13,3,Dynamic,LOST,PIT,False
10622,15x15,1,13,3,Dynamic,WON,-,False
10623,16x16,1,13,3,Dynamic,LOST,WUMPUS,False
10624,17x17,1,13,3,Dynamic,LOST,WUMPUS,False
10625,18x18,1,13,3,Dynamic,LOST,WUMPUS,False
10626,19x19,1,13,3,Dynamic,LOST,WUMPUS,False
10627,6x6,2,13,3,Dynamic,LOST,WUMPUS,True
10628,7x7,2,13,3,Dynamic,LOST,WUMPUS,False
10629,8x8,2,13,3,Dynamic,LOST,WUMPUS,False
10630,9x9,2,13,3,Dynamic,LOST,PIT,False
10631,10x10,2,13,3,Dynamic,LOST,WUMPUS,False
10632,11x11,2,13,3,Dynamic,LOST,PIT,False
10633,12x12,2,13,3,Dynamic,LOST,WUMPUS,False
10634,13x13,2,13,3,Dynamic,LOST,WUMPUS,False
10635,14x14,2,13,3,Dynamic,LOST,WUMPUS,False
10636,15x15,2,13,3,Dynamic,LOST,WUMPUS,False
10637,16x16,2,13,3,Dynamic,LOST,WUMPUS,False
10638,17x17,2,13,3,Dynamic,LOST,WUMPUS,False
10639,18x18,2,13,3,Dynamic,LOST,WUMPUS,False
10640,19x19,2,13,3,Dynamic,LOST,WUMPUS,False
10641,6x6,2,13,3,Dynamic,LOST,PIT,True
10642,7x7,2,13,3,Dynamic,LOST,WUMPUS,False
10643,8x8,2,13,3,Dynamic,LOST,WUMPUS,False
10644,9x9,2,13,3,Dynamic,LOST,PIT,False
10645,10x10,2,13,3,Dynamic,LOST,WUMPUS,False
10646,11x11,2,13,3,Dynamic,LOST,WUMPUS,False
10647,12x12,2,13,3,Dynamic,LOST,WUMPUS,False
10648,13x13,2,13,3,Dynamic,LOST,WUMPUS,False
10649,14x14,2,13,3,Dynamic,LOST,WUMPUS,False
10650,15x15,2,13,3,Dynamic,LOST,WUMPUS,False
10651,16x16,2,13,3,Dynamic,LOST,WUMPUS,False
10652,17x17,2,13,3,Dynamic,LOST,WUMPUS,False
10653,18x18,2,13,3,Dynamic,LOST,WUMPUS,False
10654,19x19,2,13,3,Dynamic,LOST,WUMPUS,False
10655,6x6,2,13,3,Dynamic,LOST,WUMPUS,False
10656,7x7,2,13,3,Dynamic,LOST,WUMPUS,False
10657,8x8,2,13,3,Dynamic,LOST,PIT,True
10658,9x9,2,13,3,Dynamic,LOST,WUMPUS,False
10659,10x10,2,13,3,Dynamic,LOST,WUMPUS,True
10660,11x11,2,13,3,Dynamic,LOST,WUMPUS,False
10661,12x12,2,13,3,Dynamic,LOST,WUMPUS,False
10662,13x13,2,13,3,Dynamic,LOST,WUMPUS,False
10663,14x14,2,13,3,Dynamic,LOST,PIT,False
10664,15x15,2,13,3,Dynamic,LOST,WUMPUS,False
10665,16x16,2,13,3,Dynamic,LOST,PIT,False
10666,17x17,2,13,3,Dynamic,LOST,WUMPUS,False
10667,18x18,2,13,3,Dynamic,LOST,WUMPUS,False
10668,19x19,2,13,3,Dynamic,LOST,WUMPUS,False
10669,6x6,1,14,3,Dynamic,LOST,WUMPUS,False
10670,7x7,1,14,3,Dynamic,LOST,WUMPUS,False
10671,8x8,1,14,3,Dynamic,LOST,WUMPUS,False
10672,9x9,1,14,3,Dynamic,LOST,WUMPUS,False
10673,10x10,1,14,3,Dynamic,LOST,WUMPUS,False
10674,11x11,1,14,3,Dynamic,LOST,WUMPUS,False
10675,12x12,1,14,3,Dynamic,LOST,PIT,False
10676,13x13,1,14,3,Dynamic,LOST,WUMPUS,False
10677,14x14,1,14,3,Dynamic,WON,-,False
10678,15x15,1,14,3,Dynamic,LOST,WUMPUS,False
10679,16x16,1,14,3,Dynamic,LOST,PIT,False
10680,17x17,1,14,3,Dynamic,LOST,WUMPUS,False
10681,18x18,1,14,3,Dynamic,LOST,WUMPUS,False
10682,19x19,1,14,3,Dynamic,WON,-,False
10683,6x6,1,14,3,Dynamic,LOST,WUMPUS,True
10684,7x7,1,14,3,Dynamic,LOST,WUMPUS,False
10685,8x8,1,14,3,Dynamic,WON,-,False
10686,9x9,1,14,3,Dynamic,WON,-,False
10687,10x10,1,14,3,Dynamic,LOST,PIT,False
10688,11x11,1,14,3,Dynamic,WON,-,False
10689,12x12,1,14,3,Dynamic,LOST,WUMPUS,False
10690,13x13,1,14,3,Dynamic,LOST,WUMPUS,False
10691,14x14,1,14,3,Dynamic,LOST,WUMPUS,False
10692,15x15,1,14,3,Dynamic,LOST,WUMPUS,False
10693,16x16,1,14,3,Dynamic,LOST,WUMPUS,False
10694,17x17,1,14,3,Dynamic,LOST,WUMPUS,False
10695,18x18,1,14,3,Dynamic,LOST,WUMPUS,False
10696,19x19,1,14,3,Dynamic,LOST,WUMPUS,False
10697,6x6,1,14,3,Dynamic,LOST,WUMPUS,False
10698,7x7,1,14,3,Dynamic,LOST,WUMPUS,False
10699,8x8,1,14,3,Dynamic,LOST,WUMPUS,False
10700,9x9,1,14,3,Dynamic,WON,-,False
10701,10x10,1,14,3,Dynamic,LOST,PIT,False
10702,11x11,1,14,3,Dynamic,LOST,WUMPUS,False
10703,12x12,1,14,3,Dynamic,WON,-,False
10704,13x13,1,14,3,Dynamic,LOST,PIT,False
10705,14x14,1,14,3,Dynamic,WON,-,False
10706,15x15,1,14,3,Dynamic,LOST,WUMPUS,False
10707,16x16,1,14,3,Dynamic,LOST,WUMPUS,False
10708,17x17,1,14,3,Dynamic,LOST,WUMPUS,False
10709,18x18,1,14,3,Dynamic,WON,-,False
10710,19x19,1,14,3,Dynamic,LOST,WUMPUS,False
10711,6x6,2,14,3,Dynamic,WON,-,False
10712,7x7,2,14,3,Dynamic,LOST,WUMPUS,False
10713,8x8,2,14,3,Dynamic,LOST,WUMPUS,False
10714,9x9,2,14,3,Dynamic,LOST,WUMPUS,False
10715,10x10,2,14,3,Dynamic,LOST,PIT,False
10716,11x11,2,14,3,Dynamic,LOST,WUMPUS,False
10717,12x12,2,14,3,Dynamic,LOST,WUMPUS,False
10718,13x13,2,14,3,Dynamic,LOST,WUMPUS,False
10719,14x14,2,14,3,Dynamic,LOST,WUMPUS,False
10720,15x15,2,14,3,Dynamic,LOST,WUMPUS,False
10721,16x16,2,14,3,Dynamic,LOST,WUMPUS,False
10722,17x17,2,14,3,Dynamic,LOST,WUMPUS,False
10723,18x18,2,14,3,Dynamic,LOST,WUMPUS,False
10724,19x19,2,14,3,Dynamic,LOST,WUMPUS,False
10725,6x6,2,14,3,Dynamic,LOST,WUMPUS,False
10726,7x7,2,14,3,Dynamic,LOST,WUMPUS,True
10727,8x8,2,14,3,Dynamic,LOST,WUMPUS,True
10728,9x9,2,14,3,Dynamic,LOST,WUMPUS,False
10729,10x10,2,14,3,Dynamic,LOST,WUMPUS,False
10730,11x11,2,14,3,Dynamic,LOST,WUMPUS,False
10731,12x12,2,14,3,Dynamic,LOST,WUMPUS,False
10732,13x13,2,14,3,Dynamic,LOST,WUMPUS,False
10733,14x14,2,14,3,Dynamic,LOST,WUMPUS,False
10734,15x15,2,14,3,Dynamic,LOST,WUMPUS,False
10735,16x16,2,14,3,Dynamic,LOST,WUMPUS,False
10736,17x17,2,14,3,Dynamic,LOST,WUMPUS,False
10737,18x18,2,14,3,Dynamic,LOST,WUMPUS,False
10738,19x19,2,14,3,Dynamic,LOST,WUMPUS,False
10739,6x6,2,14,3,Dynamic,LOST,PIT,True
10740,7x7,2,14,3,Dynamic,LOST,WUMPUS,False
10741,8x8,2,14,3,Dynamic,LOST,WUMPUS,False
10742,9x9,2,14,3,Dynamic,LOST,PIT,False
10743,10x10,2,14,3,Dynamic,LOST,WUMPUS,False
10744,11x11,2,14,3,Dynamic,LOST,WUMPUS,False
10745,12x12,2,14,3,Dynamic,LOST,WUMPUS,False
10746,13x13,2,14,3,Dynamic,LOST,WUMPUS,False
10747,14x14,2,14,3,Dynamic,LOST,WUMPUS,False
10748,15x15,2,14,3,Dynamic,LOST,WUMPUS,False
10749,16x16,2,14,3,Dynamic,LOST,WUMPUS,False
10750,17x17,2,14,3,Dynamic,LOST,PIT,False
10751,18x18,2,14,3,Dynamic,LOST,WUMPUS,False
10752,19x19,2,14,3,Dynamic,LOST,WUMPUS,False
10753,6x6,1,15,3,Dynamic,LOST,WUMPUS,True
10754,7x7,1,15,3,Dynamic,LOST,WUMPUS,False
10755,8x8,1,15,3,Dynamic,LOST,PIT,False
10756,9x9,1,15,3,Dynamic,LOST,WUMPUS,False
10757,10x10,1,15,3,Dynamic,WON,-,False
10758,11x11,1,15,3,Dynamic,LOST,WUMPUS,False
10759,12x12,1,15,3,Dynamic,WON,-,False
10760,13x13,1,15,3,Dynamic,LOST,WUMPUS,False
10761,14x14,1,15,3,Dynamic,LOST,WUMPUS,False
10762,15x15,1,15,3,Dynamic,LOST,WUMPUS,False
10763,16x16,1,15,3,Dynamic,LOST,WUMPUS,False
10764,17x17,1,15,3,Dynamic,LOST,WUMPUS,False
10765,18x18,1,15,3,Dynamic,LOST,WUMPUS,False
10766,19x19,1,15,3,Dynamic,LOST,WUMPUS,False
10767,6x6,1,15,3,Dynamic,LOST,PIT,True
10768,7x7,1,15,3,Dynamic,LOST,PIT,True
10769,8x8,1,15,3,Dynamic,LOST,WUMPUS,False
10770,9x9,1,15,3,Dynamic,WON,-,False
10771,10x10,1,15,3,Dynamic,LOST,WUMPUS,False
10772,11x11,1,15,3,Dynamic,LOST,WUMPUS,False
10773,12x12,1,15,3,Dynamic,LOST,WUMPUS,False
10774,13x13,1,15,3,Dynamic,LOST,WUMPUS,False
10775,14x14,1,15,3,Dynamic,LOST,PIT,False
10776,15x15,1,15,3,Dynamic,LOST,WUMPUS,False
10777,16x16,1,15,3,Dynamic,LOST,WUMPUS,False
10778,17x17,1,15,3,Dynamic,LOST,WUMPUS,False
10779,18x18,1,15,3,Dynamic,LOST,WUMPUS,False
10780,19x19,1,15,3,Dynamic,LOST,WUMPUS,False
10781,6x6,1,15,3,Dynamic,LOST,PIT,False
10782,7x7,1,15,3,Dynamic,WON,-,False
10783,8x8,1,15,3,Dynamic,LOST,PIT,False
10784,9x9,1,15,3,Dynamic,LOST,WUMPUS,False
10785,10x10,1,15,3,Dynamic,LOST,WUMPUS,False
10786,11x11,1,15,3,Dynamic,LOST,PIT,False
10787,12x12,1,15,3,Dynamic,LOST,WUMPUS,False
10788,13x13,1,15,3,Dynamic,LOST,WUMPUS,False
10789,14x14,1,15,3,Dynamic,LOST,WUMPUS,False
10790,15x15,1,15,3,Dynamic,LOST,WUMPUS,False
10791,16x16,1,15,3,Dynamic,LOST,PIT,False
10792,17x17,1,15,3,Dynamic,LOST,WUMPUS,False
10793,18x18,1,15,3,Dynamic,LOST,WUMPUS,False
10794,19x19,1,15,3,Dynamic,LOST,WUMPUS,False
10795,6x6,2,15,3,Dynamic,LOST,WUMPUS,False
10796,7x7,2,15,3,Dynamic,LOST,WUMPUS,True
10797,8x8,2,15,3,Dynamic,LOST,WUMPUS,False
10798,9x9,2,15,3,Dynamic,LOST,WUMPUS,False
10799,10x10,2,15,3,Dynamic,LOST,WUMPUS,False
10800,11x11,2,15,3,Dynamic,LOST,WUMPUS,False
10801,12x12,2,15,3,Dynamic,LOST,WUMPUS,False
10802,13x13,2,15,3,Dynamic,LOST,PIT,False
10803,14x14,2,15,3,Dynamic,LOST,WUMPUS,False
10804,15x15,2,15,3,Dynamic,LOST,WUMPUS,False
10805,16x16,2,15,3,Dynamic,LOST,WUMPUS,False
10806,17x17,2,15,3,Dynamic,LOST,WUMPUS,False
10807,18x18,2,15,3,Dynamic,LOST,WUMPUS,False
10808,19x19,2,15,3,Dynamic,LOST,WUMPUS,False
10809,6x6,2,15,3,Dynamic,LOST,WUMPUS,False
10810,7x7,2,15,3,Dynamic,LOST,WUMPUS,False
10811,8x8,2,15,3,Dynamic,LOST,WUMPUS,True
10812,9x9,2,15,3,Dynamic,LOST,WUMPUS,False
10813,10x10,2,15,3,Dynamic,LOST,WUMPUS,False
10814,11x11,2,15,3,Dynamic,LOST,WUMPUS,False
10815,12x12,2,15,3,Dynamic,LOST,WUMPUS,False
10816,13x13,2,15,3,Dynamic,WON,-,False
10817,14x14,2,15,3,Dynamic,LOST,WUMPUS,False
10818,15x15,2,15,3,Dynamic,LOST,WUMPUS,False
10819,16x16,2,15,3,Dynamic,LOST,WUMPUS,False
10820,17x17,2,15,3,Dynamic,LOST,WUMPUS,False
10821,18x18,2,15,3,Dynamic,LOST,WUMPUS,False
10822,19x19,2,15,3,Dynamic,LOST,WUMPUS,False
10823,6x6,2,15,3,Dynamic,LOST,PIT,True
10824,7x7,2,15,3,Dynamic,LOST,PIT,False
10825,8x8,2,15,3,Dynamic,LOST,WUMPUS,False
10826,9x9,2,15,3,Dynamic,LOST,WUMPUS,False
10827,10x10,2,15,3,Dynamic,LOST,WUMPUS,False
10828,11x11,2,15,3,Dynamic,LOST,WUMPUS,False
10829,12x12,2,15,3,Dynamic,LOST,WUMPUS,False
10830,13x13,2,15,3,Dynamic,WON,-,False
10831,14x14,2,15,3,Dynamic,LOST,WUMPUS,False
10832,15x15,2,15,3,Dynamic,LOST,PIT,False
10833,16x16,2,15,3,Dynamic,LOST,WUMPUS,False
10834,17x17,2,15,3,Dynamic,LOST,PIT,False
10835,18x18,2,15,3,Dynamic,WON,-,False
10836,19x19,2,15,3,Dynamic,LOST,PIT,False
10837,6x6,1,16,3,Dynamic,LOST,PIT,True
10838,7x7,1,16,3,Dynamic,LOST,WUMPUS,False
10839,8x8,1,16,3,Dynamic,LOST,PIT,False
10840,9x9,1,16,3,Dynamic,LOST,WUMPUS,False
10841,10x10,1,16,3,Dynamic,LOST,WUMPUS,False
10842,11x11,1,16,3,Dynamic,LOST,PIT,False
10843,12x12,1,16,3,Dynamic,LOST,WUMPUS,False
10844,13x13,1,16,3,Dynamic,LOST,WUMPUS,False
10845,14x14,1,16,3,Dynamic,LOST,WUMPUS,False
10846,15x15,1,16,3,Dynamic,LOST,WUMPUS,False
10847,16x16,1,16,3,Dynamic,LOST,WUMPUS,False
10848,17x17,1,16,3,Dynamic,LOST,WUMPUS,False
10849,18x18,1,16,3,Dynamic,LOST,WUMPUS,False
10850,19x19,1,16,3,Dynamic,LOST,WUMPUS,False
10851,6x6,1,16,3,Dynamic,LOST,WUMPUS,False
10852,7x7,1,16,3,Dynamic,LOST,WUMPUS,False
10853,8x8,1,16,3,Dynamic,LOST,PIT,False
10854,9x9,1,16,3,Dynamic,LOST,WUMPUS,False
10855,10x10,1,16,3,Dynamic,LOST,WUMPUS,False
10856,11x11,1,16,3,Dynamic,LOST,WUMPUS,False
10857,12x12,1,16,3,Dynamic,LOST,WUMPUS,False
10858,13x13,1,16,3,Dynamic,LOST,PIT,False
10859,14x14,1,16,3,Dynamic,LOST,PIT,False
10860,15x15,1,16,3,Dynamic,LOST,PIT,False
10861,16x16,1,16,3,Dynamic,LOST,WUMPUS,False
10862,17x17,1,16,3,Dynamic,LOST,WUMPUS,False
10863,18x18,1,16,3,Dynamic,LOST,WUMPUS,False
10864,19x19,1,16,3,Dynamic,WON,-,False
10865,6x6,1,16,3,Dynamic,LOST,WUMPUS,True
10866,7x7,1,16,3,Dynamic,LOST,WUMPUS,False
10867,8x8,1,16,3,Dynamic,LOST,WUMPUS,False
10868,9x9,1,16,3,Dynamic,LOST,WUMPUS,False
10869,10x10,1,16,3,Dynamic,LOST,WUMPUS,False
10870,11x11,1,16,3,Dynamic,LOST,PIT,False
10871,12x12,1,16,3,Dynamic,LOST,WUMPUS,False
10872,13x13,1,16,3,Dynamic,LOST,PIT,False
10873,14x14,1,16,3,Dynamic,LOST,WUMPUS,False
10874,15x15,1,16,3,Dynamic,LOST,WUMPUS,False
10875,16x16,1,16,3,Dynamic,LOST,WUMPUS,False
10876,17x17,1,16,3,Dynamic,LOST,WUMPUS,False
10877,18x18,1,16,3,Dynamic,WON,-,False
10878,19x19,1,16,3,Dynamic,LOST,PIT,False
10879,6x6,2,16,3,Dynamic,LOST,WUMPUS,True
10880,7x7,2,16,3,Dynamic,LOST,WUMPUS,False
10881,8x8,2,16,3,Dynamic,LOST,WUMPUS,False
10882,9x9,2,16,3,Dynamic,LOST,WUMPUS,False
10883,10x10,2,16,3,Dynamic,LOST,WUMPUS,False
10884,11x11,2,16,3,Dynamic,LOST,WUMPUS,False
10885,12x12,2,16,3,Dynamic,LOST,WUMPUS,False
10886,13x13,2,16,3,Dynamic,LOST,WUMPUS,False
10887,14x14,2,16,3,Dynamic,LOST,PIT,False
10888,15x15,2,16,3,Dynamic,LOST,WUMPUS,False
10889,16x16,2,16,3,Dynamic,LOST,WUMPUS,False
10890,17x17,2,16,3,Dynamic,LOST,WUMPUS,False
10891,18x18,2,16,3,Dynamic,LOST,WUMPUS,False
10892,19x19,2,16,3,Dynamic,LOST,WUMPUS,False
10893,6x6,2,16,3,Dynamic,LOST,PIT,True
10894,7x7,2,16,3,Dynamic,LOST,WUMPUS,False
10895,8x8,2,16,3,Dynamic,LOST,WUMPUS,False
10896,9x9,2,16,3,Dynamic,WON,-,False
10897,10x10,2,16,3,Dynamic,LOST,WUMPUS,False
10898,11x11,2,16,3,Dynamic,LOST,WUMPUS,False
10899,12x12,2,16,3,Dynamic,WON,-,False
10900,13x13,2,16,3,Dynamic,LOST,WUMPUS,False
10901,14x14,2,16,3,Dynamic,WON,-,False
10902,15x15,2,16,3,Dynamic,LOST,PIT,False
10903,16x16,2,16,3,Dynamic,LOST,WUMPUS,False
10904,17x17,2,16,3,Dynamic,LOST,WUMPUS,False
10905,18x18,2,16,3,Dynamic,LOST,WUMPUS,False
10906,19x19,2,16,3,Dynamic,LOST,WUMPUS,False
10907,6x6,2,16,3,Dynamic,LOST,WUMPUS,True
10908,7x7,2,16,3,Dynamic,LOST,PIT,True
10909,8x8,2,16,3,Dynamic,LOST,WUMPUS,False
10910,9x9,2,16,3,Dynamic,LOST,WUMPUS,False
10911,10x10,2,16,3,Dynamic,LOST,WUMPUS,False
10912,11x11,2,16,3,Dynamic,LOST,PIT,False
10913,12x12,2,16,3,Dynamic,LOST,PIT,False
10914,13x13,2,16,3,Dynamic,LOST,WUMPUS,False
10915,14x14,2,16,3,Dynamic,LOST,WUMPUS,False
10916,15x15,2,16,3,Dynamic,LOST,WUMPUS,False
10917,16x16,2,16,3,Dynamic,LOST,WUMPUS,False
10918,17x17,2,16,3,Dynamic,LOST,WUMPUS,False
10919,18x18,2,16,3,Dynamic,LOST,WUMPUS,True
10920,19x19,2,16,3,Dynamic,LOST,WUMPUS,False
10921,6x6,1,17,3,Dynamic,LOST,PIT,True
10922,7x7,1,17,3,Dynamic,LOST,WUMPUS,False
10923,8x8,1,17,3,Dynamic,LOST,WUMPUS,False
10924,9x9,1,17,3,Dynamic,WON,-,False
10925,10x10,1,17,3,Dynamic,LOST,WUMPUS,False
10926,11x11,1,17,3,Dynamic,LOST,WUMPUS,False
10927,12x12,1,17,3,Dynamic,LOST,WUMPUS,False
10928,13x13,1,17,3,Dynamic,LOST,PIT,False
10929,14x14,1,17,3,Dynamic,WON,-,False
10930,15x15,1,17,3,Dynamic,LOST,WUMPUS,False
10931,16x16,1,17,3,Dynamic,LOST,WUMPUS,False
10932,17x17,1,17,3,Dynamic,LOST,WUMPUS,False
10933,18x18,1,17,3,Dynamic,LOST,WUMPUS,False
10934,19x19,1,17,3,Dynamic,LOST,WUMPUS,False
10935,6x6,1,17,3,Dynamic,LOST,PIT,True
10936,7x7,1,17,3,Dynamic,LOST,WUMPUS,False
10937,8x8,1,17,3,Dynamic,LOST,PIT,True
10938,9x9,1,17,3,Dynamic,WON,-,False
10939,10x10,1,17,3,Dynamic,LOST,WUMPUS,False
10940,11x11,1,17,3,Dynamic,LOST,WUMPUS,False
10941,12x12,1,17,3,Dynamic,LOST,WUMPUS,False
10942,13x13,1,17,3,Dynamic,LOST,WUMPUS,False
10943,14x14,1,17,3,Dynamic,LOST,WUMPUS,False
10944,15x15,1,17,3,Dynamic,LOST,WUMPUS,False
10945,16x16,1,17,3,Dynamic,WON,-,False
10946,17x17,1,17,3,Dynamic,LOST,WUMPUS,False
10947,18x18,1,17,3,Dynamic,WON,-,False
10948,19x19,1,17,3,Dynamic,LOST,WUMPUS,False
10949,6x6,1,17,3,Dynamic,LOST,PIT,True
10950,7x7,1,17,3,Dynamic,LOST,PIT,False
10951,8x8,1,17,3,Dynamic,LOST,PIT,False
10952,9x9,1,17,3,Dynamic,LOST,WUMPUS,False
10953,10x10,1,17,3,Dynamic,WON,-,False
10954,11x11,1,17,3,Dynamic,LOST,PIT,False
10955,12x12,1,17,3,Dynamic,LOST,WUMPUS,False
10956,13x13,1,17,3,Dynamic,LOST,WUMPUS,False
10957,14x14,1,17,3,Dynamic,LOST,PIT,False
10958,15x15,1,17,3,Dynamic,LOST,WUMPUS,False
10959,16x16,1,17,3,Dynamic,LOST,WUMPUS,False
10960,17x17,1,17,3,Dynamic,LOST,WUMPUS,False
10961,18x18,1,17,3,Dynamic,LOST,WUMPUS,False
10962,19x19,1,17,3,Dynamic,LOST,WUMPUS,False
10963,6x6,2,17,3,Dynamic,LOST,PIT,True
10964,7x7,2,17,3,Dynamic,LOST,WUMPUS,False
10965,8x8,2,17,3,Dynamic,LOST,PIT,True
10966,9x9,2,17,3,Dynamic,LOST,WUMPUS,False
10967,10x10,2,17,3,Dynamic,LOST,WUMPUS,False
10968,11x11,2,17,3,Dynamic,LOST,WUMPUS,False
10969,12x12,2,17,3,Dynamic,LOST,WUMPUS,False
10970,13x13,2,17,3,Dynamic,LOST,WUMPUS,False
10971,14x14,2,17,3,Dynamic,LOST,WUMPUS,False
10972,15x15,2,17,3,Dynamic,LOST,WUMPUS,False
10973,16x16,2,17,3,Dynamic,LOST,WUMPUS,False
10974,17x17,2,17,3,Dynamic,LOST,WUMPUS,False
10975,18x18,2,17,3,Dynamic,LOST,WUMPUS,False
10976,19x19,2,17,3,Dynamic,LOST,WUMPUS,False
10977,6x6,2,17,3,Dynamic,LOST,PIT,False
10978,7x7,2,17,3,Dynamic,LOST,PIT,True
10979,8x8,2,17,3,Dynamic,LOST,PIT,False
10980,9x9,2,17,3,Dynamic,LOST,PIT,False
10981,10x10,2,17,3,Dynamic,LOST,WUMPUS,False
10982,11x11,2,17,3,Dynamic,LOST,PIT,False
10983,12x12,2,17,3,Dynamic,LOST,WUMPUS,False
10984,13x13,2,17,3,Dynamic,WON,-,False
10985,14x14,2,17,3,Dynamic,LOST,PIT,False
10986,15x15,2,17,3,Dynamic,LOST,WUMPUS,False
10987,16x16,2,17,3,Dynamic,LOST,WUMPUS,False
10988,17x17,2,17,3,Dynamic,LOST,PIT,False
10989,18x18,2,17,3,Dynamic,LOST,PIT,False
10990,19x19,2,17,3,Dynamic,LOST,WUMPUS,False
10991,6x6,2,17,3,Dynamic,LOST,WUMPUS,True
10992,7x7,2,17,3,Dynamic,LOST,PIT,False
10993,8x8,2,17,3,Dynamic,LOST,WUMPUS,False
10994,9x9,2,17,3,Dynamic,LOST,PIT,False
10995,10x10,2,17,3,Dynamic,LOST,WUMPUS,False
10996,11x11,2,17,3,Dynamic,LOST,PIT,False
10997,12x12,2,17,3,Dynamic,LOST,PIT,False
10998,13x13,2,17,3,Dynamic,LOST,WUMPUS,False
10999,14x14,2,17,3,Dynamic,LOST,PIT,False
11000,15x15,2,17,3,Dynamic,LOST,WUMPUS,False
11001,16x16,2,17,3,Dynamic,LOST,WUMPUS,False
11002,17x17,2,17,3,Dynamic,LOST,WUMPUS,False
11003,18x18,2,17,3,Dynamic,LOST,WUMPUS,False
11004,19x19,2,17,3,Dynamic,LOST,WUMPUS,False
11005,6x6,1,18,3,Dynamic,LOST,WUMPUS,False
11006,7x7,1,18,3,Dynamic,LOST,WUMPUS,True
11007,8x8,1,18,3,Dynamic,LOST,PIT,True
11008,9x9,1,18,3,Dynamic,LOST,WUMPUS,False
11009,10x10,1,18,3,Dynamic,LOST,WUMPUS,False
11010,11x11,1,18,3,Dynamic,LOST,WUMPUS,False
11011,12x12,1,18,3,Dynamic,LOST,PIT,True
11012,13x13,1,18,3,Dynamic,LOST,PIT,False
11013,14x14,1,18,3,Dynamic,LOST,WUMPUS,False
11014,15x15,1,18,3,Dynamic,WON,-,False
11015,16x16,1,18,3,Dynamic,WON,-,False
11016,17x17,1,18,3,Dynamic,LOST,PIT,False
11017,18x18,1,18,3,Dynamic,LOST,WUMPUS,False
11018,19x19,1,18,3,Dynamic,LOST,WUMPUS,False
11019,6x6,1,18,3,Dynamic,LOST,WUMPUS,False
11020,7x7,1,18,3,Dynamic,LOST,PIT,False
11021,8x8,1,18,3,Dynamic,LOST,WUMPUS,True
11022,9x9,1,18,3,Dynamic,LOST,PIT,False
11023,10x10,1,18,3,Dynamic,LOST,WUMPUS,False
11024,11x11,1,18,3,Dynamic,LOST,WUMPUS,False
11025,12x12,1,18,3,Dynamic,LOST,WUMPUS,False
11026,13x13,1,18,3,Dynamic,LOST,WUMPUS,False
11027,14x14,1,18,3,Dynamic,LOST,WUMPUS,False
11028,15x15,1,18,3,Dynamic,LOST,PIT,False
11029,16x16,1,18,3,Dynamic,LOST,WUMPUS,False
11030,17x17,1,18,3,Dynamic,LOST,WUMPUS,False
